,bjdtdb,phase,flux_raw,flux_norm,sigma_raw,sigma_norm,bestfit_raw,bestfit_norm
40,2456423.004324719,0.9505766170213406,20994.13393188703,1.0052005825666774,138.4624523994089,0.006334319584036594,20885.517075886135,1.0
41,2456423.0043478687,0.9505828143124972,20837.01827120517,0.9952858675200937,137.99301279090307,0.0062977083573282425,20935.71199109234,1.0
42,2456423.0043710195,0.950589011853026,20860.218378886268,0.9958489307442062,138.11175374224297,0.00629967919700393,20947.17153865622,1.0
43,2456423.00439417,0.9505952092688972,20823.861814961387,0.9929898636683534,138.05288765442174,0.006289877983353364,20970.87047599139,1.0
44,2456423.0044173202,0.9506014066847683,20901.644706379037,0.9994796196947155,138.21312555679205,0.006314746971785307,20912.52717365393,0.9999999999999998
45,2456423.004440471,0.9506076042252971,21022.99841323806,1.0054940993171875,138.41636991532403,0.0063253637808375505,20908.127086488512,1.0
46,2456423.0044636214,0.9506138016411683,20811.10377273721,0.99527482318537,137.87226328278211,0.006299962895986523,20909.906779447523,0.9999999999999997
47,2456423.0044867718,0.9506199990570394,20869.837196641325,0.9962957615645882,138.16118670531827,0.006301855777039135,20947.431477443224,1.0
48,2456423.004509922,0.9506261964729106,21190.723032898717,1.009605391810663,138.76521430097293,0.006316837140509285,20989.11436565776,1.0
49,2456423.004533073,0.9506323940133825,20976.917462215704,0.9993681252411075,138.35421344199503,0.006297807723890006,20990.18062753884,1.0
50,2456423.0045562233,0.9506385914292537,21066.17808427954,1.0006958464925777,138.51091911182053,0.0062865668843299655,21051.529451347425,1.0
51,2456423.0045793736,0.9506447888451248,21138.63153521133,1.0054520944097671,138.50286477954143,0.006294430667353275,21024.00666599674,1.0
52,2456423.0046256743,0.9506571836768671,21211.227297388894,1.0079518664981535,138.85383251277258,0.0063044187233967435,21043.88910065851,1.0
53,2456423.0046488247,0.9506633810927383,20997.07956702016,1.000417717533944,138.39131424871522,0.006300057273486843,20988.31238093075,1.0
54,2456423.004671975,0.9506695785086094,20964.496961382374,0.9989234249411202,138.3404892420943,0.006298110007442633,20987.09114026242,1.0
55,2456423.0046951254,0.9506757759244806,21199.500655515072,1.0097536919513652,138.8663286316815,0.0063197508268324305,20994.724579364196,1.0
56,2456423.004718276,0.9506819734649525,21095.614033812704,1.004318828928509,138.59544156730755,0.0063043681132799985,21004.89747495749,1.0
57,2456423.0047414266,0.9506881708808237,21318.75794097126,1.0140689622378836,139.12544500129974,0.00632303144661924,21022.986340025895,1.0
58,2456423.004764577,0.9506943682966948,20950.158243958722,0.997744051863294,138.33013379111824,0.006294508437591619,20997.527577171877,1.0
